contig	length	depth_mapped	gc	maxbin	metabat
k99_23247	1030	28	40	maxbin_2	metabat_unbinned
k99_23037	1030	248	35	maxbin_2	metabat_unbinned
k99_1579	1030	32	33	maxbin_2	metabat_unbinned
k99_102135	1030	90	36	maxbin_2	metabat_unbinned
k99_94617	1029	124	38	maxbin_2	metabat_unbinned
k99_91246	1029	38	40	maxbin_2	metabat_unbinned
k99_81398	1029	33	37	maxbin_2	metabat_unbinned
k99_76706	1029	25	34	maxbin_2	metabat_unbinned
k99_61500	1029	21	34	maxbin_2	metabat_unbinned
k99_58127	1029	19	38	maxbin_2	metabat_unbinned
k99_56087	1029	84	33	maxbin_2	metabat_unbinned
k99_45075	1029	44	41	maxbin_2	metabat_unbinned
k99_37870	1029	44	35	maxbin_2	metabat_unbinned
k99_36997	1029	96	35	maxbin_2	metabat_unbinned
k99_33412	1029	45	36	maxbin_2	metabat_unbinned
k99_31061	1029	55	34	maxbin_2	metabat_unbinned
k99_30497	1029	37	39	maxbin_2	metabat_unbinned
k99_22043	1029	302	33	maxbin_2	metabat_unbinned
k99_1926	1029	35	36	maxbin_2	metabat_unbinned
k99_121538	1029	18	30	maxbin_2	metabat_unbinned
k99_120745	1029	37	33	maxbin_2	metabat_unbinned
k99_115531	1029	32	34	maxbin_2	metabat_unbinned
k99_11359	1029	131	38	maxbin_2	metabat_unbinned
k99_110310	1029	23	39	maxbin_2	metabat_unbinned
k99_106242	1029	18	34	maxbin_2	metabat_unbinned
k99_102097	1029	19	33	maxbin_2	metabat_unbinned
k99_94490	1028	40	33	maxbin_2	metabat_unbinned
k99_91986	1028	41	33	maxbin_2	metabat_unbinned
k99_86207	1028	20	36	maxbin_2	metabat_unbinned
k99_82358	1028	32	35	maxbin_2	metabat_unbinned
k99_81878	1028	31	39	maxbin_2	metabat_unbinned
k99_48551	1028	17	39	maxbin_2	metabat_unbinned
k99_4602	1028	208	38	maxbin_2	metabat_unbinned
k99_39772	1028	15	38	maxbin_2	metabat_unbinned
k99_33513	1028	22	34	maxbin_2	metabat_unbinned
k99_25604	1028	310	36	maxbin_2	metabat_unbinned
k99_24393	1028	37	42	maxbin_2	metabat_unbinned
k99_1736	1028	23	34	maxbin_2	metabat_unbinned
k99_116454	1028	30	41	maxbin_2	metabat_unbinned
k99_116210	1028	27	41	maxbin_2	metabat_unbinned
k99_114243	1028	17	37	maxbin_2	metabat_unbinned
k99_109233	1028	37	42	maxbin_2	metabat_unbinned
k99_99467	1027	16	33	maxbin_2	metabat_unbinned
k99_91542	1027	72	34	maxbin_2	metabat_unbinned
k99_87470	1027	147	33	maxbin_2	metabat_unbinned
k99_68531	1027	107	34	maxbin_2	metabat_unbinned
k99_60976	1027	24	37	maxbin_2	metabat_unbinned
k99_45278	1027	243	38	maxbin_2	metabat_unbinned
k99_40198	1027	68	35	maxbin_2	metabat_unbinned
k99_39091	1027	55	39	maxbin_2	metabat_unbinned
k99_25939	1027	113	34	maxbin_2	metabat_unbinned
k99_21024	1027	21	34	maxbin_2	metabat_unbinned
k99_1393	1027	24	41	maxbin_2	metabat_unbinned
k99_115312	1027	19	39	maxbin_2	metabat_unbinned
k99_88641	1026	27	36	maxbin_2	metabat_unbinned
k99_83013	1026	65	37	maxbin_2	metabat_unbinned
k99_82068	1026	80	34	maxbin_2	metabat_unbinned
k99_6481	1026	102	37	maxbin_2	metabat_unbinned
k99_61646	1026	6745	49	maxbin_1	metabat_unbinned
k99_6057	1026	56	34	maxbin_2	metabat_unbinned
k99_6034	1026	35	39	maxbin_2	metabat_unbinned
k99_59394	1026	18	38	maxbin_2	metabat_unbinned
k99_58183	1026	82	39	maxbin_2	metabat_unbinned
k99_56053	1026	1446	45	maxbin_1	metabat_unbinned
k99_54966	1026	18	36	maxbin_2	metabat_unbinned
k99_54254	1026	28	39	maxbin_2	metabat_unbinned
k99_53554	1026	55	44	maxbin_2	metabat_unbinned
k99_30055	1026	169	42	maxbin_2	metabat_unbinned
k99_24968	1026	165	34	maxbin_2	metabat_unbinned
k99_13178	1026	16	36	maxbin_2	metabat_unbinned
k99_102534	1026	39	41	maxbin_2	metabat_unbinned
k99_100579	1026	358	37	maxbin_2	metabat_unbinned
k99_99693	1025	22	33	maxbin_2	metabat_unbinned
k99_8570	1025	122	37	maxbin_2	metabat_unbinned
k99_74508	1025	21	37	maxbin_2	metabat_unbinned
k99_69472	1025	1343	37	maxbin_2	metabat_unbinned
k99_63125	1025	27	35	maxbin_2	metabat_unbinned
k99_61508	1025	22	38	maxbin_2	metabat_unbinned
k99_5382	1025	72	36	maxbin_2	metabat_unbinned
k99_52722	1025	1340	37	maxbin_2	metabat_unbinned
k99_40925	1025	52	37	maxbin_2	metabat_unbinned
k99_38503	1025	201	33	maxbin_2	metabat_unbinned
k99_34150	1025	18	41	maxbin_2	metabat_unbinned
k99_31941	1025	93	38	maxbin_2	metabat_unbinned
k99_22274	1025	25	41	maxbin_2	metabat_unbinned
k99_17857	1025	147	39	maxbin_2	metabat_unbinned
k99_17494	1025	14	38	maxbin_2	metabat_unbinned
k99_1740	1025	21	35	maxbin_2	metabat_unbinned
k99_14073	1025	46	33	maxbin_2	metabat_unbinned
k99_12947	1025	55	34	maxbin_2	metabat_unbinned
k99_124963	1025	24	37	maxbin_2	metabat_unbinned
k99_101954	1025	29	35	maxbin_2	metabat_unbinned
k99_98218	1024	40	37	maxbin_2	metabat_unbinned
k99_93369	1024	25	37	maxbin_2	metabat_unbinned
k99_87495	1024	26	41	maxbin_2	metabat_unbinned
k99_74885	1024	19	41	maxbin_2	metabat_unbinned
k99_62646	1024	27	44	maxbin_2	metabat_unbinned
k99_57792	1024	105	34	maxbin_2	metabat_unbinned
k99_39620	1024	33	44	maxbin_2	metabat_unbinned
k99_31272	1024	20	38	maxbin_2	metabat_unbinned
k99_29435	1024	21	36	maxbin_2	metabat_unbinned
k99_2367	1024	127	41	maxbin_2	metabat_unbinned
k99_123227	1024	43	33	maxbin_noclass	metabat_unbinned
k99_117075	1024	33	39	maxbin_2	metabat_unbinned
k99_113102	1024	23	33	maxbin_2	metabat_unbinned
k99_111119	1024	63	38	maxbin_2	metabat_unbinned
k99_110647	1024	868	50	maxbin_1	metabat_unbinned
k99_108718	1024	33	37	maxbin_2	metabat_unbinned
k99_7993	1023	40	40	maxbin_2	metabat_unbinned
k99_68156	1023	211	37	maxbin_2	metabat_unbinned
k99_67524	1023	47	36	maxbin_2	metabat_unbinned
k99_65557	1023	58	34	maxbin_2	metabat_unbinned
k99_61704	1023	22	37	maxbin_2	metabat_unbinned
k99_3935	1023	38	39	maxbin_2	metabat_unbinned
k99_2702	1023	62	36	maxbin_2	metabat_unbinned
k99_13132	1023	21	35	maxbin_2	metabat_unbinned
k99_122891	1023	46	34	maxbin_2	metabat_unbinned
k99_9811	1022	31	37	maxbin_2	metabat_unbinned
k99_97367	1022	58	33	maxbin_2	metabat_unbinned
k99_74005	1022	39	39	maxbin_2	metabat_unbinned
k99_57404	1022	43	37	maxbin_2	metabat_unbinned
k99_49704	1022	20	34	maxbin_2	metabat_unbinned
k99_47127	1022	61	39	maxbin_2	metabat_unbinned
k99_32521	1022	19	36	maxbin_2	metabat_unbinned
k99_15033	1022	33	35	maxbin_2	metabat_unbinned
k99_122378	1022	43	36	maxbin_2	metabat_unbinned
k99_12098	1022	40	30	maxbin_noclass	metabat_unbinned
k99_119597	1022	311	36	maxbin_2	metabat_unbinned
k99_116108	1022	16	37	maxbin_2	metabat_unbinned
k99_99056	1021	20	30	maxbin_2	metabat_unbinned
k99_9724	1021	93	39	maxbin_2	metabat_unbinned
k99_96054	1021	33	35	maxbin_2	metabat_unbinned
k99_69758	1021	80	31	maxbin_2	metabat_unbinned
k99_68328	1021	29	44	maxbin_2	metabat_unbinned
k99_54867	1021	59	34	maxbin_2	metabat_unbinned
k99_50806	1021	26	33	maxbin_2	metabat_unbinned
k99_47324	1021	22	42	maxbin_noclass	metabat_unbinned
k99_43068	1021	35	38	maxbin_2	metabat_unbinned
k99_39482	1021	52	49	maxbin_1	metabat_unbinned
k99_20262	1021	65	36	maxbin_2	metabat_unbinned
k99_18385	1021	32	37	maxbin_2	metabat_unbinned
k99_127467	1021	27	46	maxbin_noclass	metabat_unbinned
k99_121931	1021	28	39	maxbin_2	metabat_unbinned
k99_97930	1020	36	33	maxbin_2	metabat_unbinned
k99_83067	1020	24	42	maxbin_2	metabat_unbinned
k99_64518	1020	106	42	maxbin_2	metabat_unbinned
k99_52906	1020	44	42	maxbin_2	metabat_unbinned
k99_45726	1020	72	42	maxbin_2	metabat_unbinned
k99_45711	1020	33	33	maxbin_2	metabat_unbinned
k99_44241	1020	17	33	maxbin_2	metabat_unbinned
k99_2404	1020	19	60	maxbin_noclass	metabat_unbinned
k99_23489	1020	26	36	maxbin_noclass	metabat_unbinned
k99_122677	1020	18	37	maxbin_2	metabat_unbinned
k99_122301	1020	34	36	maxbin_2	metabat_unbinned
k99_115750	1020	30	33	maxbin_2	metabat_unbinned
k99_109957	1020	14	39	maxbin_2	metabat_unbinned
k99_96647	1019	34	35	maxbin_2	metabat_unbinned
k99_91588	1019	49	40	maxbin_2	metabat_unbinned
k99_91314	1019	25	36	maxbin_2	metabat_unbinned
k99_7982	1019	49	36	maxbin_2	metabat_unbinned
k99_75667	1019	36	45	maxbin_1	metabat_unbinned
k99_72300	1019	86	35	maxbin_2	metabat_unbinned
k99_71995	1019	183	31	maxbin_2	metabat_unbinned
k99_66541	1019	31	35	maxbin_2	metabat_unbinned
k99_63190	1019	105	37	maxbin_2	metabat_unbinned
k99_60108	1019	22	36	maxbin_2	metabat_unbinned
k99_57815	1019	50	31	maxbin_2	metabat_unbinned
k99_57095	1019	20	35	maxbin_2	metabat_unbinned
k99_52198	1019	30	35	maxbin_2	metabat_unbinned
k99_4688	1019	27	37	maxbin_2	metabat_unbinned
k99_39180	1019	41	36	maxbin_2	metabat_unbinned
k99_38865	1019	27	33	maxbin_2	metabat_unbinned
k99_35570	1019	93	37	maxbin_2	metabat_unbinned
k99_30998	1019	59	35	maxbin_2	metabat_unbinned
k99_30599	1019	24	36	maxbin_2	metabat_unbinned
k99_28558	1019	79	38	maxbin_2	metabat_unbinned
k99_28399	1019	23	45	maxbin_noclass	metabat_unbinned
k99_25317	1019	18	37	maxbin_2	metabat_unbinned
k99_16856	1019	30	34	maxbin_2	metabat_unbinned
k99_118520	1019	63	38	maxbin_2	metabat_unbinned
k99_115751	1019	36	36	maxbin_2	metabat_unbinned
k99_11332	1019	33	38	maxbin_2	metabat_unbinned
k99_100401	1019	31	38	maxbin_2	metabat_unbinned
k99_100126	1019	21	35	maxbin_2	metabat_unbinned
k99_94808	1018	26	37	maxbin_2	metabat_unbinned
k99_9225	1018	39	46	maxbin_1	metabat_unbinned
k99_80761	1018	34	37	maxbin_2	metabat_unbinned
k99_6686	1018	23	38	maxbin_2	metabat_unbinned
k99_64812	1018	209	39	maxbin_2	metabat_unbinned
k99_6362	1018	197	35	maxbin_2	metabat_unbinned
k99_40719	1018	77	34	maxbin_2	metabat_unbinned
k99_36632	1018	17	40	maxbin_2	metabat_unbinned
k99_23472	1018	44	36	maxbin_2	metabat_unbinned
k99_18652	1018	24	41	maxbin_2	metabat_unbinned
k99_17521	1018	27	37	maxbin_2	metabat_unbinned
k99_15158	1018	33	33	maxbin_2	metabat_unbinned
k99_13757	1018	25	32	maxbin_2	metabat_unbinned
k99_125251	1018	20	36	maxbin_2	metabat_unbinned
k99_124815	1018	28	42	maxbin_2	metabat_unbinned
k99_93415	1017	25	32	maxbin_2	metabat_unbinned
k99_8836	1017	42	40	maxbin_2	metabat_unbinned
k99_87429	1017	27	42	maxbin_2	metabat_unbinned
k99_84308	1017	21	52	maxbin_1	metabat_unbinned
k99_73742	1017	185	37	maxbin_2	metabat_unbinned
k99_72201	1017	102	55	maxbin_1	metabat_unbinned
k99_71244	1017	173	49	maxbin_2	metabat_unbinned
k99_6648	1017	27	31	maxbin_2	metabat_unbinned
k99_61680	1017	27	42	maxbin_2	metabat_unbinned
k99_45532	1017	17	38	maxbin_2	metabat_unbinned
k99_34365	1017	59	38	maxbin_2	metabat_unbinned
k99_28021	1017	14	36	maxbin_2	metabat_unbinned
k99_22838	1017	16	35	maxbin_2	metabat_unbinned
k99_126900	1017	68	36	maxbin_2	metabat_unbinned
k99_12275	1017	35	37	maxbin_2	metabat_unbinned
k99_116649	1017	31	32	maxbin_2	metabat_unbinned
k99_97868	1016	62	34	maxbin_2	metabat_unbinned
k99_97006	1016	377	38	maxbin_2	metabat_unbinned
k99_9452	1016	23	37	maxbin_2	metabat_unbinned
k99_88455	1016	823	54	maxbin_1	metabat_unbinned
k99_88259	1016	46	35	maxbin_2	metabat_unbinned
k99_82139	1016	28	40	maxbin_2	metabat_unbinned
k99_67466	1016	111	44	maxbin_2	metabat_unbinned
k99_65171	1016	111	38	maxbin_2	metabat_unbinned
k99_5312	1016	42	31	maxbin_2	metabat_unbinned
k99_52546	1016	39	35	maxbin_2	metabat_unbinned
k99_40167	1016	39	39	maxbin_2	metabat_unbinned
k99_13346	1016	24	32	maxbin_2	metabat_unbinned
k99_121337	1016	163	51	maxbin_2	metabat_unbinned
k99_104486	1016	22	40	maxbin_2	metabat_unbinned
k99_100636	1016	66	38	maxbin_2	metabat_unbinned
k99_9382	1015	43	37	maxbin_2	metabat_unbinned
k99_89961	1015	18	41	maxbin_2	metabat_unbinned
k99_70499	1015	210	38	maxbin_2	metabat_unbinned
k99_69512	1015	29	35	maxbin_2	metabat_unbinned
k99_65438	1015	23	41	maxbin_2	metabat_unbinned
k99_58900	1015	19	42	maxbin_2	metabat_unbinned
k99_54771	1015	444	38	maxbin_2	metabat_unbinned
k99_51655	1015	59	37	maxbin_2	metabat_unbinned
k99_41586	1015	99	36	maxbin_2	metabat_unbinned
k99_41385	1015	39	40	maxbin_2	metabat_unbinned
k99_37993	1015	22	32	maxbin_2	metabat_unbinned
k99_22867	1015	56	34	maxbin_2	metabat_unbinned
k99_19709	1015	42	40	maxbin_noclass	metabat_unbinned
k99_18143	1015	548	36	maxbin_2	metabat_unbinned
k99_15495	1015	111	37	maxbin_2	metabat_unbinned
k99_126023	1015	31	36	maxbin_2	metabat_unbinned
k99_114725	1015	53	40	maxbin_2	metabat_unbinned
k99_114627	1015	49	41	maxbin_2	metabat_unbinned
k99_104503	1015	45	45	maxbin_1	metabat_unbinned
k99_10220	1015	154	38	maxbin_2	metabat_unbinned
k99_95973	1014	53	42	maxbin_2	metabat_unbinned
k99_74453	1014	26	35	maxbin_2	metabat_unbinned
k99_62917	1014	52	35	maxbin_2	metabat_unbinned
k99_36578	1014	279	39	maxbin_2	metabat_unbinned
k99_36367	1014	28	32	maxbin_2	metabat_unbinned
k99_26858	1014	715	44	maxbin_1	metabat_unbinned
k99_22273	1014	21	37	maxbin_2	metabat_unbinned
k99_21696	1014	19	35	maxbin_2	metabat_unbinned
k99_14227	1014	34	37	maxbin_2	metabat_unbinned
k99_126917	1014	14	37	maxbin_2	metabat_unbinned
k99_103222	1014	36	35	maxbin_2	metabat_unbinned
k99_93180	1013	16	36	maxbin_2	metabat_unbinned
k99_63956	1013	89	40	maxbin_2	metabat_unbinned
k99_60971	1013	30	35	maxbin_2	metabat_unbinned
k99_52551	1013	19	37	maxbin_2	metabat_unbinned
k99_4061	1013	109	38	maxbin_2	metabat_unbinned
k99_30722	1013	68	35	maxbin_2	metabat_unbinned
k99_24651	1013	38	38	maxbin_2	metabat_unbinned
k99_15533	1013	206	40	maxbin_2	metabat_unbinned
k99_107721	1013	19	43	maxbin_2	metabat_unbinned
k99_100378	1013	128	33	maxbin_2	metabat_unbinned
k99_9042	1012	40	38	maxbin_2	metabat_unbinned
k99_7480	1012	43	35	maxbin_noclass	metabat_unbinned
k99_70910	1012	52	39	maxbin_2	metabat_unbinned
k99_60979	1012	25	36	maxbin_2	metabat_unbinned
k99_56930	1012	69	32	maxbin_2	metabat_unbinned
k99_47812	1012	28	41	maxbin_2	metabat_unbinned
k99_47284	1012	78	35	maxbin_2	metabat_unbinned
k99_43557	1012	25	40	maxbin_2	metabat_unbinned
k99_41066	1012	63	35	maxbin_2	metabat_unbinned
k99_38754	1012	38	40	maxbin_2	metabat_unbinned
k99_14999	1012	126	34	maxbin_2	metabat_unbinned
k99_14997	1012	53	42	maxbin_2	metabat_unbinned
k99_1390	1012	414	41	maxbin_2	metabat_unbinned
k99_13050	1012	42	36	maxbin_2	metabat_unbinned
k99_118964	1012	23	37	maxbin_2	metabat_unbinned
k99_11001	1012	10862	50	maxbin_1	metabat_unbinned
k99_9886	1011	344	37	maxbin_2	metabat_unbinned
k99_76310	1011	33	32	maxbin_2	metabat_unbinned
k99_75251	1011	170	34	maxbin_2	metabat_unbinned
k99_71455	1011	30	49	maxbin_1	metabat_unbinned
k99_62927	1011	70	38	maxbin_2	metabat_unbinned
k99_38780	1011	21	38	maxbin_2	metabat_unbinned
k99_36517	1011	21	40	maxbin_2	metabat_unbinned
k99_30011	1011	148	40	maxbin_2	metabat_unbinned
k99_126204	1011	43	41	maxbin_2	metabat_unbinned
k99_125685	1011	221	39	maxbin_2	metabat_unbinned
k99_121481	1011	15	33	maxbin_2	metabat_unbinned
k99_101723	1011	17	36	maxbin_2	metabat_unbinned
k99_94378	1010	30	33	maxbin_2	metabat_unbinned
k99_80883	1010	25	36	maxbin_2	metabat_unbinned
k99_76381	1010	34	32	maxbin_2	metabat_unbinned
k99_723	1010	80	41	maxbin_2	metabat_unbinned
k99_49650	1010	36	46	maxbin_2	metabat_unbinned
k99_41050	1010	973	35	maxbin_noclass	metabat_unbinned
k99_35441	1010	30	38	maxbin_2	metabat_unbinned
k99_34904	1010	46	35	maxbin_2	metabat_unbinned
k99_330	1010	47	42	maxbin_2	metabat_unbinned
k99_28774	1010	23	35	maxbin_2	metabat_unbinned
k99_27417	1010	65	37	maxbin_2	metabat_unbinned
k99_17558	1010	18	36	maxbin_2	metabat_unbinned
k99_116700	1010	18	34	maxbin_2	metabat_unbinned
k99_111779	1010	17	40	maxbin_noclass	metabat_unbinned
k99_106298	1010	44	33	maxbin_2	metabat_unbinned
k99_102453	1010	41	37	maxbin_2	metabat_unbinned
k99_101596	1010	29	34	maxbin_2	metabat_unbinned
k99_86059	1009	22	32	maxbin_2	metabat_unbinned
k99_78874	1009	21	35	maxbin_2	metabat_unbinned
k99_75956	1009	28	40	maxbin_2	metabat_unbinned
k99_72249	1009	68	38	maxbin_2	metabat_unbinned
k99_58228	1009	26	36	maxbin_2	metabat_unbinned
k99_42395	1009	28	39	maxbin_2	metabat_unbinned
k99_40814	1009	21	32	maxbin_2	metabat_unbinned
k99_30644	1009	52	39	maxbin_2	metabat_unbinned
k99_22163	1009	36	38	maxbin_2	metabat_unbinned
k99_119737	1009	15	38	maxbin_2	metabat_unbinned
k99_11548	1009	37	35	maxbin_2	metabat_unbinned
k99_97392	1008	31	35	maxbin_2	metabat_unbinned
k99_84289	1008	20	41	maxbin_2	metabat_unbinned
k99_84076	1008	477	31	maxbin_noclass	metabat_unbinned
k99_72867	1008	22	55	maxbin_1	metabat_unbinned
k99_48503	1008	33	36	maxbin_2	metabat_unbinned
k99_33193	1008	16	37	maxbin_2	metabat_unbinned
k99_25862	1008	34	36	maxbin_2	metabat_unbinned
k99_23536	1008	24	37	maxbin_2	metabat_unbinned
k99_20944	1008	92	36	maxbin_noclass	metabat_unbinned
k99_127166	1008	21	39	maxbin_2	metabat_unbinned
k99_116471	1008	32	33	maxbin_2	metabat_unbinned
k99_10908	1008	20	52	maxbin_1	metabat_unbinned
k99_97461	1007	50	39	maxbin_2	metabat_unbinned
k99_84936	1007	34	35	maxbin_2	metabat_unbinned
k99_81226	1007	20	51	maxbin_1	metabat_unbinned
k99_74490	1007	29	44	maxbin_2	metabat_unbinned
k99_70279	1007	190	33	maxbin_2	metabat_unbinned
k99_69537	1007	19	38	maxbin_2	metabat_unbinned
k99_67927	1007	22	36	maxbin_2	metabat_unbinned
k99_61273	1007	57	40	maxbin_noclass	metabat_unbinned
k99_50708	1007	16	47	maxbin_1	metabat_unbinned
k99_40929	1007	24	36	maxbin_2	metabat_unbinned
k99_37846	1007	83	35	maxbin_2	metabat_unbinned
k99_24781	1007	20	30	maxbin_2	metabat_unbinned
k99_126294	1007	26	35	maxbin_2	metabat_unbinned
k99_91594	1006	31	35	maxbin_2	metabat_unbinned
k99_79573	1006	17	39	maxbin_2	metabat_unbinned
k99_76885	1006	33	38	maxbin_2	metabat_unbinned
k99_7133	1006	39	34	maxbin_2	metabat_unbinned
k99_69861	1006	17	33	maxbin_2	metabat_unbinned
k99_6882	1006	25	44	maxbin_2	metabat_unbinned
k99_61599	1006	45	42	maxbin_2	metabat_unbinned
k99_57261	1006	19	35	maxbin_2	metabat_unbinned
k99_56783	1006	84	34	maxbin_2	metabat_unbinned
k99_53768	1006	137	32	maxbin_2	metabat_unbinned
k99_53105	1006	130	45	maxbin_2	metabat_unbinned
k99_50236	1006	19	34	maxbin_2	metabat_unbinned
k99_43682	1006	12	42	maxbin_2	metabat_unbinned
k99_33679	1006	244	36	maxbin_2	metabat_unbinned
k99_1430	1006	541	35	maxbin_2	metabat_unbinned
k99_122636	1006	42	34	maxbin_2	metabat_unbinned
k99_120146	1006	41	42	maxbin_2	metabat_unbinned
k99_116536	1006	29	38	maxbin_2	metabat_unbinned
k99_115059	1006	23	44	maxbin_2	metabat_unbinned
k99_105730	1006	172	43	maxbin_2	metabat_unbinned
k99_1057	1006	198	40	maxbin_2	metabat_unbinned
k99_103255	1006	41	41	maxbin_2	metabat_unbinned
k99_102144	1006	79	55	maxbin_1	metabat_unbinned
k99_9745	1005	16	32	maxbin_2	metabat_unbinned
k99_89331	1005	18	35	maxbin_2	metabat_unbinned
k99_88994	1005	45	41	maxbin_2	metabat_unbinned
k99_8306	1005	16	40	maxbin_2	metabat_unbinned
k99_80907	1005	50	37	maxbin_2	metabat_unbinned
k99_78583	1005	21	38	maxbin_2	metabat_unbinned
k99_71685	1005	21	37	maxbin_2	metabat_unbinned
k99_71430	1005	47	33	maxbin_2	metabat_unbinned
k99_62821	1005	30	34	maxbin_2	metabat_unbinned
k99_58538	1005	40	40	maxbin_2	metabat_unbinned
k99_58107	1005	22	36	maxbin_2	metabat_unbinned
k99_54584	1005	25	37	maxbin_2	metabat_unbinned
k99_49872	1005	201	39	maxbin_2	metabat_unbinned
k99_46293	1005	31	42	maxbin_2	metabat_unbinned
k99_41766	1005	32	33	maxbin_2	metabat_unbinned
k99_38599	1005	46	39	maxbin_2	metabat_unbinned
k99_34347	1005	34	35	maxbin_2	metabat_unbinned
k99_33732	1005	89	35	maxbin_2	metabat_unbinned
k99_23966	1005	18	40	maxbin_2	metabat_unbinned
k99_14720	1005	130	35	maxbin_2	metabat_unbinned
k99_123443	1005	34	35	maxbin_2	metabat_unbinned
k99_121608	1005	22	36	maxbin_2	metabat_unbinned
k99_106631	1005	23	38	maxbin_2	metabat_unbinned
k99_101280	1005	36	40	maxbin_2	metabat_unbinned
k99_92767	1004	30	33	maxbin_2	metabat_unbinned
k99_62695	1004	17	38	maxbin_2	metabat_unbinned
k99_59484	1004	35	38	maxbin_2	metabat_unbinned
k99_4709	1004	39	34	maxbin_2	metabat_unbinned
k99_39088	1004	13	35	maxbin_2	metabat_unbinned
k99_126928	1004	16	33	maxbin_2	metabat_unbinned
k99_123063	1004	48	34	maxbin_2	metabat_unbinned
k99_114872	1004	94	35	maxbin_2	metabat_unbinned
k99_114661	1004	24	39	maxbin_2	metabat_unbinned
k99_83674	1003	948	44	maxbin_1	metabat_unbinned
k99_81624	1003	21	41	maxbin_2	metabat_unbinned
k99_81512	1003	55	39	maxbin_2	metabat_unbinned
k99_74304	1003	31	36	maxbin_2	metabat_unbinned
k99_72992	1003	879	51	maxbin_1	metabat_unbinned
k99_70434	1003	30	35	maxbin_2	metabat_unbinned
k99_64365	1003	241	43	maxbin_2	metabat_unbinned
k99_54081	1003	25	37	maxbin_2	metabat_unbinned
k99_53728	1003	120	42	maxbin_2	metabat_unbinned
k99_46544	1003	45	42	maxbin_2	metabat_unbinned
k99_44495	1003	116	37	maxbin_2	metabat_unbinned
k99_37034	1003	56	33	maxbin_2	metabat_unbinned
k99_33142	1003	768	49	maxbin_1	metabat_unbinned
k99_32882	1003	206	39	maxbin_2	metabat_unbinned
k99_26717	1003	51	37	maxbin_2	metabat_unbinned
k99_121149	1003	107	31	maxbin_2	metabat_unbinned
k99_110747	1003	31	37	maxbin_2	metabat_unbinned
k99_93744	1002	24	40	maxbin_2	metabat_unbinned
k99_90600	1002	16	37	maxbin_2	metabat_unbinned
k99_80572	1002	24	38	maxbin_2	metabat_unbinned
k99_52952	1002	27	33	maxbin_2	metabat_unbinned
k99_45889	1002	54	35	maxbin_2	metabat_unbinned
k99_44396	1002	24	37	maxbin_2	metabat_unbinned
k99_34444	1002	222	35	maxbin_2	metabat_unbinned
k99_21075	1002	17	38	maxbin_2	metabat_unbinned
k99_19711	1002	24	38	maxbin_2	metabat_unbinned
k99_125355	1002	85	36	maxbin_2	metabat_unbinned
k99_124218	1002	21	35	maxbin_2	metabat_unbinned
k99_122250	1002	65	37	maxbin_2	metabat_unbinned
k99_121142	1002	20	37	maxbin_2	metabat_unbinned
k99_116635	1002	36	38	maxbin_2	metabat_unbinned
k99_111474	1002	24	39	maxbin_2	metabat_unbinned
k99_97331	1001	50	35	maxbin_2	metabat_unbinned
k99_89801	1001	1033	46	maxbin_1	metabat_unbinned
k99_88454	1001	566	32	maxbin_2	metabat_unbinned
k99_83683	1001	26	35	maxbin_2	metabat_unbinned
k99_82626	1001	17	35	maxbin_2	metabat_unbinned
k99_61523	1001	26	41	maxbin_2	metabat_unbinned
k99_53962	1001	27	33	maxbin_2	metabat_unbinned
k99_50449	1001	24	33	maxbin_2	metabat_unbinned
k99_41589	1001	35	39	maxbin_2	metabat_unbinned
k99_38086	1001	35	40	maxbin_2	metabat_unbinned
k99_37418	1001	16	41	maxbin_2	metabat_unbinned
k99_32359	1001	35	41	maxbin_2	metabat_unbinned
k99_21263	1001	88	38	maxbin_2	metabat_unbinned
k99_98082	1000	59	36	maxbin_2	metabat_unbinned
k99_97159	1000	28	36	maxbin_2	metabat_unbinned
k99_83064	1000	22	41	maxbin_2	metabat_unbinned
k99_65626	1000	40	42	maxbin_2	metabat_unbinned
k99_62281	1000	46	39	maxbin_2	metabat_unbinned
k99_59342	1000	179	37	maxbin_2	metabat_unbinned
k99_57139	1000	26	46	maxbin_noclass	metabat_unbinned
k99_45369	1000	13	38	maxbin_2	metabat_unbinned
k99_43599	1000	51	44	maxbin_2	metabat_unbinned
k99_4080	1000	16	36	maxbin_2	metabat_unbinned
k99_33646	1000	29	52	maxbin_1	metabat_unbinned
k99_28853	1000	19	36	maxbin_2	metabat_unbinned
k99_23944	1000	43	37	maxbin_2	metabat_unbinned
k99_123416	1000	1478	37	maxbin_noclass	metabat_unbinned
